player,college,Team,Year,Player_URL,HS
Markel Brown,Oklahoma State,BRK,2015,https://www.basketball-reference.com/players/b/brownma02.html,"Peabody Magnet in Alexandria, Louisiana|"
Markel Brown,Oklahoma State,BRK,2015,https://www.basketball-reference.com/players/b/brownma02.html,"Peabody Magnet in Alexandria, Louisiana|"
Markel Brown,Oklahoma State,BRK,2015,https://www.basketball-reference.com/players/b/brownma02.html,"Peabody Magnet in Alexandria, Louisiana|"
Markel Brown,Oklahoma State,BRK,2015,https://www.basketball-reference.com/players/b/brownma02.html,"Peabody Magnet in Alexandria, Louisiana|"
Earl Clark,Louisville,BRK,2015,https://www.basketball-reference.com/players/c/clarkea01.html,"Rahway in Rahway, New Jersey|"
Earl Clark,Louisville,BRK,2015,https://www.basketball-reference.com/players/c/clarkea01.html,"Rahway in Rahway, New Jersey|"
Earl Clark,Louisville,BRK,2015,https://www.basketball-reference.com/players/c/clarkea01.html,"Rahway in Rahway, New Jersey|"
Earl Clark,Louisville,BRK,2015,https://www.basketball-reference.com/players/c/clarkea01.html,"Rahway in Rahway, New Jersey|"
Earl Clark,Louisville,BRK,2015,https://www.basketball-reference.com/players/c/clarkea01.html,"Rahway in Rahway, New Jersey|"
Brandon Davies,BYU,BRK,2015,https://www.basketball-reference.com/players/d/daviebr01.html,NA||
Brandon Davies,BYU,BRK,2015,https://www.basketball-reference.com/players/d/daviebr01.html,NA||
Brandon Davies,BYU,BRK,2015,https://www.basketball-reference.com/players/d/daviebr01.html,NA||
Kevin Garnett,,BRK,2015,https://www.basketball-reference.com/players/g/garneke01.html,"Mauldin HS in Mauldin, South Carolina|Farragut Career Academy in Chicago, Illinois|"
Kevin Garnett,,BRK,2015,https://www.basketball-reference.com/players/g/garneke01.html,"Mauldin HS in Mauldin, South Carolina|Farragut Career Academy in Chicago, Illinois|"
Kevin Garnett,,BRK,2015,https://www.basketball-reference.com/players/g/garneke01.html,"Mauldin HS in Mauldin, South Carolina|Farragut Career Academy in Chicago, Illinois|"
Jorge Gutiérrez,California,BRK,2015,https://www.basketball-reference.com/players/g/gutiejo01.html,"Findlay Prep in Henderson, Nevada|"
Jorge Gutiérrez,California,BRK,2015,https://www.basketball-reference.com/players/g/gutiejo01.html,"Findlay Prep in Henderson, Nevada|"
Jorge Gutiérrez,California,BRK,2015,https://www.basketball-reference.com/players/g/gutiejo01.html,"Findlay Prep in Henderson, Nevada|"
Jarrett Jack,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/j/jackja01.html,"Worcester Academy in Worcester, Massachusetts|"
Jarrett Jack,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/j/jackja01.html,"Worcester Academy in Worcester, Massachusetts|"
Jarrett Jack,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/j/jackja01.html,"Worcester Academy in Worcester, Massachusetts|"
Jarrett Jack,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/j/jackja01.html,"Worcester Academy in Worcester, Massachusetts|"
Jarrett Jack,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/j/jackja01.html,"Worcester Academy in Worcester, Massachusetts|"
Cory Jefferson,Baylor,BRK,2015,https://www.basketball-reference.com/players/j/jeffeco01.html,"Killeen in Killeen, Texas|"
Cory Jefferson,Baylor,BRK,2015,https://www.basketball-reference.com/players/j/jeffeco01.html,"Killeen in Killeen, Texas|"
Cory Jefferson,Baylor,BRK,2015,https://www.basketball-reference.com/players/j/jeffeco01.html,"Killeen in Killeen, Texas|"
Joe Johnson,Arkansas,BRK,2015,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,BRK,2015,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,BRK,2015,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,BRK,2015,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,BRK,2015,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Jerome Jordan,Tulsa,BRK,2015,https://www.basketball-reference.com/players/j/jordaje01.html,"Florida Air Academy in Melbourne, Florida|"
Jerome Jordan,Tulsa,BRK,2015,https://www.basketball-reference.com/players/j/jordaje01.html,"Florida Air Academy in Melbourne, Florida|"
Jerome Jordan,Tulsa,BRK,2015,https://www.basketball-reference.com/players/j/jordaje01.html,"Florida Air Academy in Melbourne, Florida|"
Jerome Jordan,Tulsa,BRK,2015,https://www.basketball-reference.com/players/j/jordaje01.html,"Florida Air Academy in Melbourne, Florida|"
Jerome Jordan,Tulsa,BRK,2015,https://www.basketball-reference.com/players/j/jordaje01.html,"Florida Air Academy in Melbourne, Florida|"
Sergey Karasev,,BRK,2015,https://www.basketball-reference.com/players/k/karasse01.html,NA||
Sergey Karasev,,BRK,2015,https://www.basketball-reference.com/players/k/karasse01.html,NA||
Sergey Karasev,,BRK,2015,https://www.basketball-reference.com/players/k/karasse01.html,NA||
Andrei Kirilenko,,BRK,2015,https://www.basketball-reference.com/players/k/kirilan01.html,"Frunzenskaya Sport School in Saint Petersburg, Russia|"
Andrei Kirilenko,,BRK,2015,https://www.basketball-reference.com/players/k/kirilan01.html,"Frunzenskaya Sport School in Saint Petersburg, Russia|"
Andrei Kirilenko,,BRK,2015,https://www.basketball-reference.com/players/k/kirilan01.html,"Frunzenskaya Sport School in Saint Petersburg, Russia|"
Brook Lopez,Stanford,BRK,2015,https://www.basketball-reference.com/players/l/lopezbr01.html,"San Joaquin Memorial in Fresno, California|"
Brook Lopez,Stanford,BRK,2015,https://www.basketball-reference.com/players/l/lopezbr01.html,"San Joaquin Memorial in Fresno, California|"
Brook Lopez,Stanford,BRK,2015,https://www.basketball-reference.com/players/l/lopezbr01.html,"San Joaquin Memorial in Fresno, California|"
Brook Lopez,Stanford,BRK,2015,https://www.basketball-reference.com/players/l/lopezbr01.html,"San Joaquin Memorial in Fresno, California|"
Brook Lopez,Stanford,BRK,2015,https://www.basketball-reference.com/players/l/lopezbr01.html,"San Joaquin Memorial in Fresno, California|"
Darius Morris,Michigan,BRK,2015,https://www.basketball-reference.com/players/m/morrida01.html,"Windward in Los Angeles, California|"
Darius Morris,Michigan,BRK,2015,https://www.basketball-reference.com/players/m/morrida01.html,"Windward in Los Angeles, California|"
Darius Morris,Michigan,BRK,2015,https://www.basketball-reference.com/players/m/morrida01.html,"Windward in Los Angeles, California|"
Darius Morris,Michigan,BRK,2015,https://www.basketball-reference.com/players/m/morrida01.html,"Windward in Los Angeles, California|"
Darius Morris,Michigan,BRK,2015,https://www.basketball-reference.com/players/m/morrida01.html,"Windward in Los Angeles, California|"
Mason Plumlee,Duke,BRK,2015,https://www.basketball-reference.com/players/p/plumlma01.html,"Christ School in Arden, North Carolina|"
Mason Plumlee,Duke,BRK,2015,https://www.basketball-reference.com/players/p/plumlma01.html,"Christ School in Arden, North Carolina|"
Mason Plumlee,Duke,BRK,2015,https://www.basketball-reference.com/players/p/plumlma01.html,"Christ School in Arden, North Carolina|"
Mason Plumlee,Duke,BRK,2015,https://www.basketball-reference.com/players/p/plumlma01.html,"Christ School in Arden, North Carolina|"
Mason Plumlee,Duke,BRK,2015,https://www.basketball-reference.com/players/p/plumlma01.html,"Christ School in Arden, North Carolina|"
Mirza Teletović,,BRK,2015,https://www.basketball-reference.com/players/t/teletmi01.html,NA||
Mirza Teletović,,BRK,2015,https://www.basketball-reference.com/players/t/teletmi01.html,NA||
Mirza Teletović,,BRK,2015,https://www.basketball-reference.com/players/t/teletmi01.html,NA||
Mirza Teletović,,BRK,2015,https://www.basketball-reference.com/players/t/teletmi01.html,NA||
Mirza Teletović,,BRK,2015,https://www.basketball-reference.com/players/t/teletmi01.html,NA||
Deron Williams,Illinois,BRK,2015,https://www.basketball-reference.com/players/w/willide01.html,"The Colony in The Colony, Texas|"
Deron Williams,Illinois,BRK,2015,https://www.basketball-reference.com/players/w/willide01.html,"The Colony in The Colony, Texas|"
Deron Williams,Illinois,BRK,2015,https://www.basketball-reference.com/players/w/willide01.html,"The Colony in The Colony, Texas|"
Deron Williams,Illinois,BRK,2015,https://www.basketball-reference.com/players/w/willide01.html,"The Colony in The Colony, Texas|"
Deron Williams,Illinois,BRK,2015,https://www.basketball-reference.com/players/w/willide01.html,"The Colony in The Colony, Texas|"
Thaddeus Young,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/y/youngth01.html,"Mitchell in Memphis, Tennessee|"
Thaddeus Young,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/y/youngth01.html,"Mitchell in Memphis, Tennessee|"
Thaddeus Young,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/y/youngth01.html,"Mitchell in Memphis, Tennessee|"
Thaddeus Young,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/y/youngth01.html,"Mitchell in Memphis, Tennessee|"
Thaddeus Young,Georgia Tech,BRK,2015,https://www.basketball-reference.com/players/y/youngth01.html,"Mitchell in Memphis, Tennessee|"
Andrea Bargnani,,BRK,2016,https://www.basketball-reference.com/players/b/bargnan01.html,NA||
Andrea Bargnani,,BRK,2016,https://www.basketball-reference.com/players/b/bargnan01.html,NA||
Andrea Bargnani,,BRK,2016,https://www.basketball-reference.com/players/b/bargnan01.html,NA||
Bojan Bogdanović,,BRK,2016,https://www.basketball-reference.com/players/b/bogdabo02.html,NA||
Bojan Bogdanović,,BRK,2016,https://www.basketball-reference.com/players/b/bogdabo02.html,NA||
Bojan Bogdanović,,BRK,2016,https://www.basketball-reference.com/players/b/bogdabo02.html,NA||
Markel Brown,Oklahoma State,BRK,2016,https://www.basketball-reference.com/players/b/brownma02.html,"Peabody Magnet in Alexandria, Louisiana|"
Markel Brown,Oklahoma State,BRK,2016,https://www.basketball-reference.com/players/b/brownma02.html,"Peabody Magnet in Alexandria, Louisiana|"
Markel Brown,Oklahoma State,BRK,2016,https://www.basketball-reference.com/players/b/brownma02.html,"Peabody Magnet in Alexandria, Louisiana|"
Wayne Ellington,UNC,BRK,2016,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,BRK,2016,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,BRK,2016,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Rondae Hollis-Jefferson,Arizona,BRK,2016,https://www.basketball-reference.com/players/h/holliro01.html,"Chester in Chester, Pennsylvania|"
Rondae Hollis-Jefferson,Arizona,BRK,2016,https://www.basketball-reference.com/players/h/holliro01.html,"Chester in Chester, Pennsylvania|"
Rondae Hollis-Jefferson,Arizona,BRK,2016,https://www.basketball-reference.com/players/h/holliro01.html,"Chester in Chester, Pennsylvania|"
Jarrett Jack,Georgia Tech,BRK,2016,https://www.basketball-reference.com/players/j/jackja01.html,"Worcester Academy in Worcester, Massachusetts|"
Jarrett Jack,Georgia Tech,BRK,2016,https://www.basketball-reference.com/players/j/jackja01.html,"Worcester Academy in Worcester, Massachusetts|"
Jarrett Jack,Georgia Tech,BRK,2016,https://www.basketball-reference.com/players/j/jackja01.html,"Worcester Academy in Worcester, Massachusetts|"
Joe Johnson,Arkansas,BRK,2016,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,BRK,2016,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Joe Johnson,Arkansas,BRK,2016,https://www.basketball-reference.com/players/j/johnsjo02.html,"Little Rock Central in Little Rock, Arkansas|"
Sergey Karasev,,BRK,2016,https://www.basketball-reference.com/players/k/karasse01.html,NA||
Sergey Karasev,,BRK,2016,https://www.basketball-reference.com/players/k/karasse01.html,NA||
Sergey Karasev,,BRK,2016,https://www.basketball-reference.com/players/k/karasse01.html,NA||
Sean Kilpatrick,Cincinnati,BRK,2016,https://www.basketball-reference.com/players/k/kilpase01.html,"Notre Dame Prep in Fitchburg, Massachusetts|"
Sean Kilpatrick,Cincinnati,BRK,2016,https://www.basketball-reference.com/players/k/kilpase01.html,"Notre Dame Prep in Fitchburg, Massachusetts|"
Sean Kilpatrick,Cincinnati,BRK,2016,https://www.basketball-reference.com/players/k/kilpase01.html,"Notre Dame Prep in Fitchburg, Massachusetts|"
Shane Larkin,Miami (FL),BRK,2016,https://www.basketball-reference.com/players/l/larkish01.html,"Dr. Phillips in Orlando, Florida|"
Shane Larkin,Miami (FL),BRK,2016,https://www.basketball-reference.com/players/l/larkish01.html,"Dr. Phillips in Orlando, Florida|"
Shane Larkin,Miami (FL),BRK,2016,https://www.basketball-reference.com/players/l/larkish01.html,"Dr. Phillips in Orlando, Florida|"
Brook Lopez,Stanford,BRK,2016,https://www.basketball-reference.com/players/l/lopezbr01.html,"San Joaquin Memorial in Fresno, California|"
Brook Lopez,Stanford,BRK,2016,https://www.basketball-reference.com/players/l/lopezbr01.html,"San Joaquin Memorial in Fresno, California|"
Brook Lopez,Stanford,BRK,2016,https://www.basketball-reference.com/players/l/lopezbr01.html,"San Joaquin Memorial in Fresno, California|"
Chris McCullough,Syracuse,BRK,2016,https://www.basketball-reference.com/players/m/mcculch01.html,"IMG Academy in Bradenton, Florida|"
Chris McCullough,Syracuse,BRK,2016,https://www.basketball-reference.com/players/m/mcculch01.html,"IMG Academy in Bradenton, Florida|"
