Draft_Year,Pick,Team,Player,College,Years,G,MP_Total,PTS_Total,TRB_Total,AST_Total,FGpct,TPpct,FTpct,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,Player_URL,Img_URL,HS
2019,22,BOS,Grant Williams,Tennessee,2,127,2077,493,337,124,.421,.315,.663,16.4,3.9,2.7,1.0,2.5,.057,-3.4,-0.8,https://www.basketball-reference.com/players/w/willigr01.html,https://www.basketball-reference.com/req/202103225/images/players/willigr01.jpg,"Providence Day School in Charlotte, North Carolina|"
2019,24,PHI,Ty Jerome,Virginia,2,64,1116,455,137,164,.415,.390,.760,17.4,7.1,2.1,2.6,1.3,.056,-1.4,0.2,https://www.basketball-reference.com/players/j/jeromty01.html,https://www.basketball-reference.com/req/202103225/images/players/jeromty01.jpg,"Iona Preparatory School in New Rochelle, New York|"
2019,25,POR,Nassir Little,UNC,2,94,1203,388,234,44,.446,.302,.719,12.8,4.1,2.5,0.5,1.6,.066,-3.3,-0.4,https://www.basketball-reference.com/players/l/littlna01.html,https://www.basketball-reference.com/req/202103225/images/players/littlna01.jpg,"Orlando Christian Prep in Orlando, Florida|"
2019,26,CLE,Dylan Windler,Belmont,1,31,513,161,107,33,.438,.338,.778,16.5,5.2,3.5,1.1,0.5,.045,-1.7,0.0,https://www.basketball-reference.com/players/w/windldy01.html,https://www.basketball-reference.com/req/202103225/images/players/windldy01.jpg,"Perry Meridian in Indianapolis, Indiana|"
2019,27,BRK,Mfiondu Kabengele,Florida State,2,46,251,100,41,15,.378,.333,.875,5.5,2.2,0.9,0.3,0.2,.046,-4.2,-0.1,https://www.basketball-reference.com/players/k/kabenmf01.html,https://www.basketball-reference.com/req/202103225/images/players/kabenmf01.jpg,"Bosco Institute in Crown Point, Indiana|"
2019,28,GSW,Jordan Poole,Michigan,2,104,2165,1022,198,226,.371,.308,.829,20.8,9.8,1.9,2.2,0.1,.002,-4.6,-1.4,https://www.basketball-reference.com/players/p/poolejo01.html,https://www.basketball-reference.com/req/202103225/images/players/poolejo01.jpg,"La Lumiere School in La Porte, Indiana|"
2019,29,SAS,Keldon Johnson,Kentucky,2,81,2146,968,453,127,.492,.367,.743,26.5,12.0,5.6,1.6,4.3,.096,-1.4,0.3,https://www.basketball-reference.com/players/j/johnske04.html,https://www.basketball-reference.com/req/202103225/images/players/johnske04.jpg,"Park View in South Hill, Virginia|Huntington Prep in Huntington, West Virginia|Oak Hill Academy in Mouth of Wilson, Virginia|"
2019,30,MIL,Kevin Porter Jr.,USC,2,76,1997,929,261,273,.434,.323,.728,26.3,12.2,3.4,3.6,0.3,.008,-3.8,-0.9,https://www.basketball-reference.com/players/p/porteke02.html,https://www.basketball-reference.com/req/202103225/images/players/porteke02.jpg,"Rainier Beach in Seattle, Washington|"
2019,31,BRK,Nicolas Claxton,Georgia,2,43,687,236,182,43,.582,.167,.507,16.0,5.5,4.2,1.0,2.0,.141,0.2,0.4,https://www.basketball-reference.com/players/c/claxtni01.html,https://www.basketball-reference.com/req/202103225/images/players/claxtni01.jpg,"Legacy Charter School  in Greenville, South Carolina|"
2019,32,PHO,KZ Okpala,Stanford,2,39,435,82,67,18,.359,.240,.333,11.2,2.1,1.7,0.5,0.0,.004,-7.2,-0.6,https://www.basketball-reference.com/players/o/okpalkz01.html,https://www.basketball-reference.com/req/202103225/images/players/okpalkz01.jpg,"Esperanza in Anaheim, California|"
2019,33,PHI,Carsen Edwards,Purdue,2,64,574,227,69,35,.379,.310,.733,9.0,3.5,1.1,0.5,0.5,.038,-4.5,-0.4,https://www.basketball-reference.com/players/e/edwarca01.html,https://www.basketball-reference.com/req/202103225/images/players/edwarca01.jpg,"Atascocita in Atascocita, Texas|"
2019,34,PHI,Bruno Fernando,Maryland,2,87,914,281,266,58,.502,.128,.592,10.5,3.2,3.1,0.7,0.7,.034,-4.9,-0.7,https://www.basketball-reference.com/players/f/fernabr01.html,https://www.basketball-reference.com/req/202103225/images/players/fernabr01.jpg,"IMG Academy in Bradenton, Florida|"
2019,36,CHO,Cody Martin,Nevada,2,100,1752,445,319,181,.435,.252,.620,17.5,4.5,3.2,1.8,2.1,.057,-2.2,-0.1,https://www.basketball-reference.com/players/m/martico01.html,https://www.basketball-reference.com/req/202103225/images/players/martico01.jpg,"Davie County in Mocksville, North Carolina|Oak Hill Academy in Mouth of Wilson, Virginia|"
2019,38,CHI,Daniel Gafford,Arkansas,2,93,1331,560,318,48,.696,,.595,14.3,6.0,3.4,0.5,5.0,.180,0.8,0.9,https://www.basketball-reference.com/players/g/gaffoda01.html,https://www.basketball-reference.com/req/202103225/images/players/gaffoda01.jpg,"El Dorado in El Dorado, Arkansas|"
2019,40,SAC,Justin James,Wyoming,2,68,453,168,46,33,.436,.309,.488,6.7,2.5,0.7,0.5,0.1,.013,-3.5,-0.2,https://www.basketball-reference.com/players/j/jamesju01.html,https://www.basketball-reference.com/req/202103225/images/players/jamesju01.jpg,"Oldsmar Christian School in Oldsmar, Florida|"
2019,41,GSW,Eric Paschall,Villanova,2,99,2330,1206,399,178,.495,.297,.757,23.5,12.2,4.0,1.8,3.0,.061,-2.9,-0.5,https://www.basketball-reference.com/players/p/pascher01.html,https://www.basketball-reference.com/req/202103225/images/players/pascher01.jpg,"St. Thomas More Prep in Oakdale, Connecticut|"
2019,42,PHI,Admiral Schofield,Tennessee,1,33,368,99,47,15,.380,.311,.667,11.2,3.0,1.4,0.5,0.1,.017,-5.5,-0.3,https://www.basketball-reference.com/players/s/schofad01.html,https://www.basketball-reference.com/req/202103225/images/players/schofad01.jpg,"Zion-Benton Township in Zion, Illinois|"
2019,43,MIN,Jaylen Nowell,Washington,2,54,872,418,103,78,.417,.303,.853,16.1,7.7,1.9,1.4,0.8,.042,-3.3,-0.3,https://www.basketball-reference.com/players/n/nowelja01.html,https://www.basketball-reference.com/req/202103225/images/players/nowelja01.jpg,"Garfield in Seattle, Washington|"
2019,44,MIA,Bol Bol,Oregon,2,37,235,106,40,13,.475,.406,.708,6.4,2.9,1.1,0.4,0.2,.031,-3.1,-0.1,https://www.basketball-reference.com/players/b/bolbo01.html,https://www.basketball-reference.com/req/202103225/images/players/bolbo01.jpg,"Findlay Prep in Henderson, Nevada|"
2019,45,DET,Isaiah Roby,Nebraska,2,60,1352,503,326,103,.485,.304,.743,22.5,8.4,5.4,1.7,1.3,.048,-3.2,-0.4,https://www.basketball-reference.com/players/r/robyis01.html,https://www.basketball-reference.com/req/202103225/images/players/robyis01.jpg,"Dixon in Dixon, Illinois|"
2019,46,ORL,Talen Horton-Tucker,Iowa State,2,66,1254,559,165,161,.456,.263,.776,19.0,8.5,2.5,2.4,1.9,.074,-1.5,0.2,https://www.basketball-reference.com/players/h/hortota01.html,https://www.basketball-reference.com/req/202103225/images/players/hortota01.jpg,"Simeon Career Academy in Chicago, Illinois|"
2019,47,SAC,Ignas Brazdeikis,Michigan,2,17,154,48,23,10,.315,.267,.769,9.1,2.8,1.4,0.6,-0.2,-.059,-9.5,-0.3,https://www.basketball-reference.com/players/b/brazdig01.html,https://www.basketball-reference.com/req/202103225/images/players/brazdig01.jpg,"Orangeville Prep in Mono, Canada|"
2019,48,LAC,Terance Mann,Florida State,2,105,1577,530,291,153,.485,.398,.784,15.0,5.0,2.8,1.5,4.0,.123,-0.8,0.5,https://www.basketball-reference.com/players/m/mannte01.html,https://www.basketball-reference.com/req/202103225/images/players/mannte01.jpg,"Tilton School in Tilton, New Hampshire|"
2019,49,SAS,Quinndary Weatherspoon,Mississippi State,2,29,159,34,13,17,.324,.125,.786,5.5,1.2,0.4,0.6,-0.2,-.053,-7.3,-0.2,https://www.basketball-reference.com/players/w/weathqu01.html,https://www.basketball-reference.com/req/202103225/images/players/weathqu01.jpg,"Velma Jackson in Camden, Mississippi|"
2019,50,IND,Jarrell Brantley,College of Charleston,2,34,221,81,45,24,.432,.359,.750,6.5,2.4,1.3,0.7,0.4,.096,-1.4,0.0,https://www.basketball-reference.com/players/b/brantja01.html,https://www.basketball-reference.com/req/202103225/images/players/brantja01.jpg,"Notre Dame Prep in Fitchburg, Massachusetts|"
2019,51,BOS,Tremont Waters,LSU,2,34,287,101,25,63,.330,.255,.955,8.4,3.0,0.7,1.9,0.0,-.002,-3.5,-0.1,https://www.basketball-reference.com/players/w/watertr01.html,https://www.basketball-reference.com/req/202103225/images/players/watertr01.jpg,"Notre Dame in New Haven, Connecticut|"
2019,52,CHO,Jalen McDaniels,San Diego State,2,58,1057,380,208,57,.463,.351,.708,18.2,6.6,3.6,1.0,1.3,.061,-3.7,-0.5,https://www.basketball-reference.com/players/m/mcdanja01.html,https://www.basketball-reference.com/req/202103225/images/players/mcdanja01.jpg,"Federal Way in Federal Way, Washington|"
2019,54,PHI,Marial Shayok,Iowa State,1,4,28,11,7,1,.250,.333,.750,7.0,2.8,1.8,0.3,-0.1,-.130,-13.0,-0.1,https://www.basketball-reference.com/players/s/shayoma01.html,https://www.basketball-reference.com/req/202103225/images/players/shayoma01.jpg,"Blair Academy in Blairstown, New Jersey|"
2019,55,NYK,Kyle Guy,Virginia,2,31,216,85,29,26,.345,.244,.889,7.0,2.7,0.9,0.8,0.0,-.006,-6.7,-0.3,https://www.basketball-reference.com/players/g/guyky01.html,https://www.basketball-reference.com/req/202103225/images/players/guyky01.jpg,"Lawrence Central in Indianapolis, Indiana|"
2019,57,NOP,Jordan Bone,Tennessee,2,24,249,68,28,26,.378,.286,,10.4,2.8,1.2,1.1,0.1,.012,-5.9,-0.2,https://www.basketball-reference.com/players/b/bonejo01.html,https://www.basketball-reference.com/req/202103225/images/players/bonejo01.jpg,"The Ensworth School  in Nashville, Tennessee|"
2019,58,GSW,Miye Oni,Yale,2,60,580,134,99,31,.360,.347,.818,9.7,2.2,1.7,0.5,0.9,.078,-2.4,-0.1,https://www.basketball-reference.com/players/o/onimi01.html,https://www.basketball-reference.com/req/202103225/images/players/onimi01.jpg,"Viewpoint in Calabasas, California|"
2019,59,TOR,Dewan Hernandez,Miami (FL),1,6,28,14,14,3,.357,.500,.600,4.7,2.3,2.3,0.5,0.0,.043,-9.6,-0.1,https://www.basketball-reference.com/players/h/hernade01.html,https://www.basketball-reference.com/req/202103225/images/players/hernade01.jpg,"Miami Norland in Miami Gardens, Florida|"
2020,1,MIN,Anthony Edwards,Georgia,1,67,2140,1272,313,189,.412,.326,.774,31.9,19.0,4.7,2.8,0.1,.002,-3.1,-0.6,https://www.basketball-reference.com/players/e/edwaran01.html,https://www.basketball-reference.com/req/202103225/images/players/edwaran01.jpg,"Therrell HS in Atlanta, Georgia|Holy Spirit Prep School in Atlanta, Georgia|"
2020,2,GSW,James Wiseman,Memphis,1,39,836,448,226,26,.519,.316,.628,21.4,11.5,5.8,0.7,0.7,.043,-5.4,-0.7,https://www.basketball-reference.com/players/w/wisemja01.html,https://www.basketball-reference.com/req/202103225/images/players/wisemja01.jpg,"The Ensworth School in Nashville, Tennessee|Memphis East HS in Memphis, Tennessee|"
2020,4,CHI,Patrick Williams,Florida State,1,66,1857,602,307,95,.478,.383,.728,28.1,9.1,4.7,1.4,2.1,.055,-2.9,-0.4,https://www.basketball-reference.com/players/w/willipa01.html,https://www.basketball-reference.com/req/202103225/images/players/willipa01.jpg,"West Charlotte HS in Charlotte, North Carolina|"
2020,5,CLE,Isaac Okoro,Auburn,1,62,1990,562,180,112,.427,.302,.732,32.1,9.1,2.9,1.8,1.0,.024,-4.8,-1.4,https://www.basketball-reference.com/players/o/okorois01.html,https://www.basketball-reference.com/req/202103225/images/players/okorois01.jpg,"McEachern HS in Powder Springs, Georgia|"
2020,6,ATL,Onyeka Okongwu,USC,1,46,534,191,137,13,.637,.000,.660,11.6,4.2,3.0,0.3,1.6,.145,-1.8,0.0,https://www.basketball-reference.com/players/o/okongon01.html,https://www.basketball-reference.com/req/202103225/images/players/okongon01.jpg,"Chino Hills HS in Chino Hills, California|"
2020,8,NYK,Obi Toppin,Dayton,1,57,643,232,132,26,.482,.288,.731,11.3,4.1,2.3,0.5,1.3,.095,-1.7,0.0,https://www.basketball-reference.com/players/t/toppiob01.html,https://www.basketball-reference.com/req/202103225/images/players/toppiob01.jpg,"Heritage HS in Palm Bay, Florida|Melbourne Central Catholic HS in Melbourne, Florida|Ossining HS in Ossining, New York|Mt. Zion Prep in Baltimore, Maryland|"
2020,10,PHO,Jalen Smith,Maryland,1,25,103,38,22,2,.441,.250,.714,4.1,1.5,0.9,0.1,0.0,.014,-6.0,-0.1,https://www.basketball-reference.com/players/s/smithja04.html,https://www.basketball-reference.com/req/202103225/images/players/smithja04.jpg,"Mount Saint Joseph HS in Baltimore, Maryland|"
2020,11,SAS,Devin Vassell,Florida State,1,57,944,302,157,48,.412,.374,.841,16.6,5.3,2.8,0.8,1.6,.082,-1.3,0.2,https://www.basketball-reference.com/players/v/vassede01.html,https://www.basketball-reference.com/req/202103225/images/players/vassede01.jpg,"Peachtree Ridge HS in Suwanee, Georgia|"
2020,12,SAC,Tyrese Haliburton,Iowa State,1,58,1746,753,173,309,.472,.409,.857,30.1,13.0,3.0,5.3,3.4,.093,1.1,1.4,https://www.basketball-reference.com/players/h/halibty01.html,https://www.basketball-reference.com/req/202103225/images/players/halibty01.jpg,"Oshkosh North HS in Oshkosh, Wisconsin|"
2020,13,NOP,Kira Lewis Jr.,Alabama,1,49,794,301,59,112,.387,.336,.811,16.2,6.1,1.2,2.3,0.7,.045,-3.6,-0.3,https://www.basketball-reference.com/players/l/lewiski01.html,https://www.basketball-reference.com/req/202103225/images/players/lewiski01.jpg,"Hazel Green HS in Hazel Green, Alabama|"
2020,14,BOS,Aaron Nesmith,Vanderbilt,1,41,568,177,106,15,.444,.385,.727,13.9,4.3,2.6,0.4,0.9,.072,-3.3,-0.2,https://www.basketball-reference.com/players/n/nesmiaa01.html,https://www.basketball-reference.com/req/202103225/images/players/nesmiaa01.jpg,"Porter-Gaud School in Charleston, South Carolina|"
2020,15,ORL,Cole Anthony,UNC,1,42,1137,516,193,178,.394,.333,.827,27.1,12.3,4.6,4.2,0.2,.009,-3.1,-0.3,https://www.basketball-reference.com/players/a/anthoco01.html,https://www.basketball-reference.com/req/202103225/images/players/anthoco01.jpg,"Archbishop Molloy HS in Briarwood, New York|Oak Hill Academy in Mouth of Wilson, Virginia|"
2020,16,POR,Isaiah Stewart,Washington,1,66,1390,507,438,54,.557,.327,.705,21.1,7.7,6.6,0.8,3.9,.134,-1.4,0.2,https://www.basketball-reference.com/players/s/stewais01.html,https://www.basketball-reference.com/req/202103225/images/players/stewais01.jpg,"McQuaid Jesuit HS in Brighton, New York|La Lumiere School in La Porte, Indiana|"
2020,18,DAL,Josh Green,Arizona,1,35,390,86,71,22,.455,.174,.600,11.1,2.5,2.0,0.6,0.4,.051,-3.2,-0.1,https://www.basketball-reference.com/players/g/greenjo02.html,https://www.basketball-reference.com/req/202103225/images/players/greenjo02.jpg,"The King's School in Sydney, Australia|Moutain Ridge HS in Glendale, Arizona|Hillcrest Prep in Phoenix, Arizona|IMG Academy in Bradenton, Florida|"
2020,19,BRK,Saddiq Bey,Villanova,1,66,1756,780,298,87,.408,.381,.863,26.6,11.8,4.5,1.3,3.3,.091,-0.5,0.7,https://www.basketball-reference.com/players/b/beysa01.html,https://www.basketball-reference.com/req/202103225/images/players/beysa01.jpg,"DeMatha Catholic HS in Hyattsville, Maryland|Sidwell Friends School in Washington, District of Columbia|"
2020,20,MIA,Precious Achiuwa,Memphis,1,58,692,279,198,28,.538,,.515,11.9,4.8,3.4,0.5,1.2,.084,-4.3,-0.4,https://www.basketball-reference.com/players/a/achiupr01.html,https://www.basketball-reference.com/req/202103225/images/players/achiupr01.jpg,"Our Savior Lutheran School in New York, New York|St. Benedict's Prep in Newark, New Jersey|Montverde Academy in Montverde, Florida|"
2020,21,PHI,Tyrese Maxey,Kentucky,1,57,844,433,90,101,.461,.295,.864,14.8,7.6,1.6,1.8,1.6,.088,-2.5,-0.1,https://www.basketball-reference.com/players/m/maxeyty01.html,https://www.basketball-reference.com/req/202103225/images/players/maxeyty01.jpg,"South Garland HS in Garland, Texas|"
2020,22,DEN,Zeke Nnaji,Arizona,1,40,363,122,58,8,.474,.377,.800,9.1,3.1,1.5,0.2,0.7,.092,-2.9,-0.1,https://www.basketball-reference.com/players/n/nnajize01.html,https://www.basketball-reference.com/req/202103225/images/players/nnajize01.jpg,"Lakeville North HS in Lakeville, Minnesota|Hopkins HS in Hopkins, Minnesota|"
2020,25,OKC,Immanuel Quickley,Kentucky,1,61,1194,716,134,126,.399,.397,.889,19.6,11.7,2.2,2.1,3.3,.133,1.1,0.9,https://www.basketball-reference.com/players/q/quickim01.html,https://www.basketball-reference.com/req/202103225/images/players/quickim01.jpg,"The John Carroll School in Bel Air, Maryland|"
2020,26,BOS,Payton Pritchard,Oregon,1,61,1171,471,139,109,.453,.418,.907,19.2,7.7,2.3,1.8,2.5,.101,-1.2,0.2,https://www.basketball-reference.com/players/p/pritcpa01.html,https://www.basketball-reference.com/req/202103225/images/players/pritcpa01.jpg,"West Linn HS in West Linn, Oregon|"
2020,27,UTA,Udoka Azubuike,Kansas,1,12,49,12,13,0,.571,,.667,4.1,1.0,1.1,0.0,0.1,.111,-4.3,0.0,https://www.basketball-reference.com/players/a/azubuud01.html,https://www.basketball-reference.com/req/202103225/images/players/azubuud01.jpg,"Potter's House Christian Academy in Jacksonville, Florida|"
2020,28,LAL,Jaden McDaniels,Washington,1,59,1413,400,221,66,.443,.370,.605,23.9,6.8,3.7,1.1,1.3,.043,-3.7,-0.6,https://www.basketball-reference.com/players/m/mcdanja02.html,https://www.basketball-reference.com/req/202103225/images/players/mcdanja02.jpg,"Federal Way HS in Federal Way, Washington|"
2020,29,TOR,Malachi Flynn,San Diego State,1,43,774,273,99,116,.369,.320,.810,18.0,6.3,2.3,2.7,0.6,.034,-3.3,-0.3,https://www.basketball-reference.com/players/f/flynnma01.html,https://www.basketball-reference.com/req/202103225/images/players/flynnma01.jpg,"Bellarmine Prep in Tacoma, Washington|"
2020,30,BOS,Desmond Bane,TCU,1,63,1404,587,198,109,.472,.438,.826,22.3,9.3,3.1,1.7,2.7,.094,-1.0,0.4,https://www.basketball-reference.com/players/b/banede01.html,https://www.basketball-reference.com/req/202103225/images/players/banede01.jpg,"Seton Catholic HS in Richmond, Indiana|"
2020,31,DAL,Tyrell Terry,Stanford,1,11,56,11,6,6,.313,.000,.333,5.1,1.0,0.5,0.5,-0.1,-.048,-5.5,-0.1,https://www.basketball-reference.com/players/t/terryty01.html,https://www.basketball-reference.com/req/202103225/images/players/terryty01.jpg,"DeLaSalle HS in Minneapolis, Minnesota|"
2020,32,CHO,Vernon Carey Jr.,Duke,1,18,111,45,26,2,.514,.143,.889,6.2,2.5,1.4,0.1,0.2,.071,-6.2,-0.1,https://www.basketball-reference.com/players/c/careyve01.html,https://www.basketball-reference.com/req/202103225/images/players/careyve01.jpg,"NSU University School in Fort Lauderdale, Florida|"
2020,33,MIN,Daniel Oturu,Minnesota,1,26,107,35,30,7,.517,.000,.625,4.1,1.3,1.2,0.3,0.3,.112,-4.3,-0.1,https://www.basketball-reference.com/players/o/oturuda01.html,https://www.basketball-reference.com/req/202103225/images/players/oturuda01.jpg,"Cretin-Derham Hall HS in St. Paul, Minnesota|"
2020,35,SAC,Xavier Tillman Sr.,Michigan State,1,54,1013,363,239,72,.552,.333,.653,18.8,6.7,4.4,1.3,2.8,.132,-0.2,0.5,https://www.basketball-reference.com/players/t/tillmxa01.html,https://www.basketball-reference.com/req/202103225/images/players/tillmxa01.jpg,"Forest Hills Central HS in Grand Rapids, Michigan|Grand Rapids Christian HS in Grand Rapids, Michigan|"
2020,36,PHI,Tyler Bey,Colorado,1,14,51,18,14,2,.368,.250,.600,3.6,1.3,1.0,0.1,0.0,.003,-8.2,-0.1,https://www.basketball-reference.com/players/b/beyty01.html,https://www.basketball-reference.com/req/202103225/images/players/beyty01.jpg,"Las Vegas HS in Sunrise Manor, Nevada|Middlebrooks Academy in Los Angeles, California|"
2020,38,UTA,Saben Lee,Vanderbilt,1,44,673,222,88,153,.451,.381,.649,15.3,5.0,2.0,3.5,1.1,.079,-2.4,-0.1,https://www.basketball-reference.com/players/l/leesa01.html,https://www.basketball-reference.com/req/202103225/images/players/leesa01.jpg,"Corona del Sol HS in Tempe, Arizona|"
2020,39,NOP,Elijah Hughes,Syracuse,1,17,62,31,7,6,.333,.348,.750,3.6,1.8,0.4,0.4,0.0,-.028,-4.1,0.0,https://www.basketball-reference.com/players/h/hugheel01.html,https://www.basketball-reference.com/req/202103225/images/players/hugheel01.jpg,"Beacon HS in Beacon, New York|Kennedy Catholic HS in Somers, New York|South Kent School in South Kent, Connecticut|"
2020,40,MEM,Robert Woodard,Mississippi State,1,11,29,18,11,0,.500,.250,.375,2.6,1.6,1.0,0.0,0.0,.035,-3.2,0.0,https://www.basketball-reference.com/players/w/woodaro01.html,https://www.basketball-reference.com/req/202103225/images/players/woodaro01.jpg,"Columbus HS in Columbus, Mississippi|"
